status	concept_doi	version_doi	note
drop_version	10.5281/zenodo.10932087	10.5281/zenodo.14602595	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10042620	10.5281/zenodo.10042621	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15667864	10.5281/zenodo.15667865	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17610078	10.5281/zenodo.17610079	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10673693	10.5281/zenodo.10673694	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11105420	10.5281/zenodo.11105421	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17276866	10.5281/zenodo.17276867	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14362038	10.5281/zenodo.16087718	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14362038	10.5281/zenodo.14362039	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14044077	10.5281/zenodo.14044078	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14272436	10.5281/zenodo.14272437	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13885307	10.5281/zenodo.13885308	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15592915	10.5281/zenodo.15592916	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14974503	10.5281/zenodo.14974504	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10992069	10.5281/zenodo.13683103	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10992069	10.5281/zenodo.10992070	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15222093	10.5281/zenodo.15222094	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13164574	10.5281/zenodo.13164575	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15674944	10.5281/zenodo.15687421	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15674944	10.5281/zenodo.15674945	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15442981	10.5281/zenodo.15442982	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15221571	10.5281/zenodo.15221572	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14769821	10.5281/zenodo.14769822	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13693319	10.5281/zenodo.13693320	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15783455	10.5281/zenodo.15783456	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12720515	10.5281/zenodo.12720516	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15650001	10.5281/zenodo.15650002	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14772650	10.5281/zenodo.14772651	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14905296	10.5281/zenodo.14905297	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16882228	10.5281/zenodo.16882229	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15119123	10.5281/zenodo.15119124	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15189425	10.5281/zenodo.15189426	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14231969	10.5281/zenodo.14231970	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14967208	10.5281/zenodo.16995032	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14967208	10.5281/zenodo.14967209	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15070199	10.5281/zenodo.15070200	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.7893846	10.5281/zenodo.7893847	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14724571	10.5281/zenodo.14724572	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16963323	10.5281/zenodo.16963324	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15118511	10.5281/zenodo.15118512	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14260245	10.5281/zenodo.14260246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17492453	10.5281/zenodo.17492454	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17492453	10.5281/zenodo.17647523	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15490677	10.5281/zenodo.15490678	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15540048	10.5281/zenodo.15540049	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13920050	10.5281/zenodo.17166072	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13920050	10.5281/zenodo.13920051	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14741926	10.5281/zenodo.14741927	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15837286	10.5281/zenodo.15837287	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11544982	10.5281/zenodo.11544983	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11371354	10.5281/zenodo.11371355	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14588788	10.5281/zenodo.14588789	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15109776	10.5281/zenodo.15109777	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.3367356	10.5281/zenodo.3367357	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15600894	10.5281/zenodo.15600895	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16311858	10.5281/zenodo.16312272	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16311858	10.5281/zenodo.16311859	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16311858	10.5281/zenodo.16312535	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14869808	10.5281/zenodo.14869809	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10350190	10.5281/zenodo.13840817	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10350190	10.5281/zenodo.10350191	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13368167	10.5281/zenodo.13897903	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13368167	10.5281/zenodo.13368168	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15630847	10.5281/zenodo.15630848	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15096166	10.5281/zenodo.15096167	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16928755	10.5281/zenodo.16928756	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15480918	10.5281/zenodo.15480919	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17275723	10.5281/zenodo.17275724	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10209500	10.5281/zenodo.10209501	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17287011	10.5281/zenodo.17287012	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11472768	10.5281/zenodo.11472769	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17178452	10.5281/zenodo.17178453	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14794960	10.5281/zenodo.14794961	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14794960	10.5281/zenodo.15094561	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14794960	10.5281/zenodo.16033158	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16591057	10.5281/zenodo.16591058	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11190025	10.5281/zenodo.11190026	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11190025	10.5281/zenodo.14602500	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.13351993	10.5281/zenodo.13351994	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.17349805	10.5281/zenodo.17349806	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10356132	10.5281/zenodo.10356133	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16793119	10.5281/zenodo.16793120	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15739211	10.5281/zenodo.15739212	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17276582	10.5281/zenodo.17276583	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12720843	10.5281/zenodo.12720844	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12720843	10.5281/zenodo.14616416	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14676986	10.5281/zenodo.15323889	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14676986	10.5281/zenodo.14676987	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15449757	10.5281/zenodo.15449758	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11032012	10.5281/zenodo.11032013	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14543664	10.5281/zenodo.14789342	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14543664	10.5281/zenodo.14543665	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14605296	10.5281/zenodo.14605297	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.5483564	10.5281/zenodo.14291323	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.5483564	10.5281/zenodo.5483565	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.14918097	10.5281/zenodo.14918098	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16367107	10.5281/zenodo.16367108	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14604199	10.5281/zenodo.14604200	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17669936	10.5281/zenodo.17669937	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17249417	10.5281/zenodo.17249418	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.15057376	10.5281/zenodo.15057377	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.15057376	10.5281/zenodo.16794237	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14005723	10.5281/zenodo.14005724	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15754048	10.5281/zenodo.15754049	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14772431	10.5281/zenodo.14772432	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14789029	10.5281/zenodo.14789030	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11475053	10.5281/zenodo.11475054	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10848970	10.5281/zenodo.10848971	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15845737	10.5281/zenodo.15845738	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11127185	10.5281/zenodo.11127186	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10869065	10.5281/zenodo.13710188	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10869065	10.5281/zenodo.10869066	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10869065	10.5281/zenodo.12684918	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13343344	10.5281/zenodo.13343345	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17559338	10.5281/zenodo.17559339	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10390242	10.5281/zenodo.10390243	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14295005	10.5281/zenodo.14295006	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15039460	10.5281/zenodo.15039461	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15039460	10.5281/zenodo.15648881	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13235356	10.5281/zenodo.14696776	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13235356	10.5281/zenodo.13235357	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13235356	10.5281/zenodo.17105725	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13919270	10.5281/zenodo.14525523	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13919270	10.5281/zenodo.13919271	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13919270	10.5281/zenodo.14766281	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17250496	10.5281/zenodo.17250497	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17349857	10.5281/zenodo.17349858	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14998261	10.5281/zenodo.14998262	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14055611	10.5281/zenodo.14055612	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17662734	10.5281/zenodo.17662735	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14965519	10.5281/zenodo.14965520	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14965519	10.5281/zenodo.15065608	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14965519	10.5281/zenodo.15504038	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16038812	10.5281/zenodo.16038813	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13325100	10.5281/zenodo.13325101	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16359767	10.5281/zenodo.16359768	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17049201	10.5281/zenodo.17049202	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14535962	10.5281/zenodo.14535963	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14535962	10.5281/zenodo.15462499	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14535962	10.5281/zenodo.15100328	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10635545	10.5281/zenodo.10635546	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17314054	10.5281/zenodo.17314055	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17300657	10.5281/zenodo.17300658	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15753796	10.5281/zenodo.15753797	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15879301	10.5281/zenodo.15879302	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14467875	10.5281/zenodo.14467876	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14467875	10.5281/zenodo.15310946	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14228079	10.5281/zenodo.14228080	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15631382	10.5281/zenodo.15631383	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15235722	10.5281/zenodo.15235723	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15129234	10.5281/zenodo.15129235	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10777245	10.5281/zenodo.14162680	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10777245	10.5281/zenodo.10777246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17143036	10.5281/zenodo.17143037	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15042120	10.5281/zenodo.15042121	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12518089	10.5281/zenodo.12518090	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15851774	10.5281/zenodo.15851775	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17722321	10.5281/zenodo.17722322	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15494747	10.5281/zenodo.15494748	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15125675	10.5281/zenodo.15125676	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15125675	10.5281/zenodo.15424448	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15682545	10.5281/zenodo.15682546	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16883064	10.5281/zenodo.16883065	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15462919	10.5281/zenodo.15462920	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15462919	10.5281/zenodo.15606628	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15182466	10.5281/zenodo.15182467	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15855776	10.5281/zenodo.15855777	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17302224	10.5281/zenodo.17302225	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13354276	10.5281/zenodo.13354277	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14962128	10.5281/zenodo.14962129	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14699555	10.5281/zenodo.14699556	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15187734	10.5281/zenodo.15187735	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15230279	10.5281/zenodo.15230280	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17569452	10.5281/zenodo.17569453	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17590292	10.5281/zenodo.17590293	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11203171	10.5281/zenodo.11203172	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11203171	10.5281/zenodo.13919729	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16761120	10.5281/zenodo.16761121	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10987302	10.5281/zenodo.10987303	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15573741	10.5281/zenodo.15573742	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13801587	10.5281/zenodo.13801588	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14900893	10.5281/zenodo.14900894	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15489127	10.5281/zenodo.15489128	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10395969	10.5281/zenodo.10395970	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14750564	10.5281/zenodo.14750565	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14750564	10.5281/zenodo.15863174	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13896414	10.5281/zenodo.13896415	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13896414	10.5281/zenodo.15193822	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15234186	10.5281/zenodo.17481899	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15234186	10.5281/zenodo.15234187	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15736275	10.5281/zenodo.15736276	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14586813	10.5281/zenodo.14586814	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17033763	10.5281/zenodo.17033764	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14034211	10.5281/zenodo.14034212	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16781698	10.5281/zenodo.16781699	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15235278	10.5281/zenodo.15235279	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10775128	10.5281/zenodo.10775129	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10775128	10.5281/zenodo.13774809	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15384648	10.5281/zenodo.15384649	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10513400	10.5281/zenodo.10513401	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14825747	10.5281/zenodo.14825748	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14825747	10.5281/zenodo.17101954	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14825747	10.5281/zenodo.17007204	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17079772	10.5281/zenodo.17079774	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14967637	10.5281/zenodo.14967638	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17366488	10.5281/zenodo.17366489	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17249077	10.5281/zenodo.17249078	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15049416	10.5281/zenodo.15049417	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17523965	10.5281/zenodo.17523966	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14928685	10.5281/zenodo.14928686	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14827809	10.5281/zenodo.14827810	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14827809	10.5281/zenodo.14828227	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15690164	10.5281/zenodo.15690165	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14974398	10.5281/zenodo.14974399	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14974398	10.5281/zenodo.15348077	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14974398	10.5281/zenodo.14978150	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17206444	10.5281/zenodo.17206445	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14921587	10.5281/zenodo.14921588	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13768971	10.5281/zenodo.13768972	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13768971	10.5281/zenodo.14844777	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13768971	10.5281/zenodo.15584300	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10982835	10.5281/zenodo.10982836	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12516383	10.5281/zenodo.12516384	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16615610	10.5281/zenodo.17618332	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16615610	10.5281/zenodo.16615611	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14927370	10.5281/zenodo.14927371	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17064205	10.5281/zenodo.17064206	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17178799	10.5281/zenodo.17178800	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15438018	10.5281/zenodo.15438019	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15281988	10.5281/zenodo.15281989	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17338431	10.5281/zenodo.17338432	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15267749	10.5281/zenodo.15472482	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15267749	10.5281/zenodo.15267750	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12684410	10.5281/zenodo.12684411	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12622346	10.5281/zenodo.12622347	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10123927	10.5281/zenodo.10123928	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10123927	10.5281/zenodo.13769113	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14651188	10.5281/zenodo.14651189	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14170015	10.5281/zenodo.14170016	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10794318	10.5281/zenodo.12530136	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10794318	10.5281/zenodo.10794319	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10727571	10.5281/zenodo.10727572	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14513822	10.5281/zenodo.14513823	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10213884	10.5281/zenodo.10213885	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15274273	10.5281/zenodo.15274274	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14981525	10.5281/zenodo.14981526	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15591545	10.5281/zenodo.15591546	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15656250	10.5281/zenodo.15656251	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15656250	10.5281/zenodo.17303317	HasVersion + IsVersionOf match; dropping version DOI
